ProductKey,Supplier,HierarchyLevel1,HierarchyLevel2,DIorDOM,Seasonal
52746,67847,53845,3163,DOM,False
43866,35692,53845,12305,DOM,False
73202,55989,10365,12305,DI,False
17693,55989,10365,3163,DI,False
6297,14733,10365,12305,DI,False
31956,75905,10365,12305,DI,False
68721,55989,10365,3163,DI,False
79612,14733,10365,12305,DI,False
32851,14733,10365,12305,DI,False
46499,75905,10365,3163,DI,False
19714,75905,10365,3163,DI,False
69289,75905,10365,12305,DI,False
44602,12007,10365,3163,DI,False
72146,12007,10365,3163,DI,False
27576,19437,10365,12305,DI,False
36485,19437,10365,12305,DI,False
35612,19437,10365,12305,DI,False
10971,19437,10365,12305,DI,False
10573,19437,10365,12305,DI,False
415,40598,30590,71089,DOM,False
40318,71847,30590,71089,DOM,False
41670,46930,30590,71089,DOM,False
2096,35766,30590,71089,DI,False
18317,35766,30590,71089,DI,False
45215,46930,30590,71089,DOM,False
31456,618,30590,71089,DOM,False
27498,27425,30590,71089,DOM,False
50473,27425,30590,71089,DOM,False
61534,27425,30590,71089,DOM,False
47223,27425,30590,71089,DOM,False
80085,27425,30590,71089,DOM,False
55151,35766,30590,71089,DI,False
22582,35766,30590,71089,DI,False
9048,35766,30590,71089,DI,False
61056,35766,30590,71089,DI,False
55179,12618,30590,71089,DI,False
36401,12618,30590,71089,DI,False
37387,12618,30590,71089,DI,False
63640,618,30590,71089,DOM,False
32701,618,30590,71089,DOM,False
5460,618,30590,71089,DOM,False
61111,66434,30590,71089,DOM,False
8421,66434,30590,71089,DOM,False
53990,66434,30590,71089,DOM,False
21638,71847,30590,71089,DOM,False
12459,71847,30590,71089,DOM,False
10652,71847,30590,71089,DOM,False
27930,71847,30590,71089,DOM,False
55712,71847,30590,71089,DOM,False
32914,27425,30590,71089,DOM,False
70338,35766,30590,71089,DI,False
14840,35766,30590,71089,DI,False
29659,35766,30590,13249,DI,False
40991,35766,30590,13249,DI,False
38713,1207,30590,13249,DOM,False
21039,35766,30590,13249,DI,False
502,35766,30590,13249,DI,False
20757,67073,30590,71089,DOM,False
54478,66434,30590,71089,DOM,False
27058,12618,30590,71089,DI,False
47716,12618,30590,71089,DI,False
78343,71847,30590,71089,DOM,False
67294,50086,30590,71089,DOM,False
62758,50086,30590,71089,DOM,False
21840,50086,30590,71089,DOM,False
79294,50086,30590,71089,DOM,False
4582,50086,30590,71089,DOM,False
22322,50086,30590,71089,DOM,False
38749,50086,30590,71089,DOM,False
9880,50086,30590,71089,DOM,False
46643,8388,30590,71089,DOM,False
51955,8388,30590,71089,DOM,False
73051,50086,30590,71089,DOM,False
63657,50086,30590,71089,DOM,False
63745,50086,30590,71089,DOM,False
22283,50086,30590,71089,DOM,False
1154,50086,30590,71089,DOM,False
78102,62578,30590,13249,DOM,False
47285,8388,30590,71089,DOM,False
70305,8388,30590,71089,DOM,False
72197,8388,30590,71089,DOM,False
10363,8388,30590,71089,DOM,False
61911,8388,30590,71089,DOM,False
47641,8388,30590,71089,DOM,False
68410,8388,30590,71089,DOM,False
8745,8388,30590,71089,DOM,False
31564,8388,30590,71089,DOM,False
32159,8388,30590,71089,DOM,False
4012,50086,30590,71089,DOM,False
965,50086,30590,71089,DOM,False
70917,50086,30590,71089,DOM,False
46674,50086,30590,71089,DOM,False
6080,50086,30590,71089,DOM,False
69671,50086,30590,71089,DOM,False
21679,50086,30590,71089,DOM,False
7453,50086,30590,71089,DOM,False
74420,50086,30590,71089,DOM,False
63165,21971,30590,71089,DOM,False
18265,7336,30590,13249,DOM,False
69270,21971,30590,71089,DOM,False
80028,21971,30590,71089,DOM,False
73645,21971,30590,71089,DOM,False
34875,39628,30590,71089,DOM,False
24965,39628,30590,71089,DOM,False
16168,39628,30590,71089,DOM,False
32949,7336,30590,13249,DOM,False
38592,7336,30590,13249,DOM,False
23579,21971,30590,71089,DOM,False
55937,7336,30590,13249,DOM,False
46193,21971,30590,71089,DOM,False
47634,21971,30590,71089,DOM,False
28322,21971,30590,71089,DOM,False
66197,21971,30590,71089,DOM,False
70745,33114,30590,13249,DOM,False
15616,33114,30590,13249,DOM,False
28527,33114,30590,13249,DOM,False
1406,33114,30590,13249,DOM,False
19445,7961,30590,71089,DOM,False
69632,9269,30590,71089,DOM,False
37199,9269,30590,71089,DOM,False
73387,9269,30590,71089,DOM,False
64044,9269,30590,71089,DOM,False
33048,9269,30590,71089,DOM,False
1452,7961,30590,71089,DOM,False
79449,78589,50302,15333,DOM,False
80174,78589,50302,15333,DOM,False
57776,78589,50302,15333,DOM,False
45110,78589,50302,15333,DOM,False
63859,78589,50302,15333,DOM,False
29063,78589,50302,15333,DOM,False
40188,78589,50302,15333,DOM,False
58597,78589,50302,32668,DOM,False
66671,78589,50302,32668,DOM,False
7178,78589,50302,32668,DOM,False
33671,78589,50302,32668,DOM,False
16313,78589,50302,32668,DOM,False
15697,78589,50302,15333,DOM,False
47019,78589,50302,15333,DOM,False
2447,78589,50302,15333,DOM,False
23560,78589,50302,15333,DOM,False
3319,78589,50302,15333,DOM,False
41550,78589,50302,15333,DOM,False
58552,78589,50302,15333,DOM,False
36123,78589,50302,15333,DOM,False
75179,78589,50302,15333,DOM,False
19631,78589,50302,15333,DOM,False
31191,78589,50302,15333,DOM,False
24300,78589,50302,15333,DOM,False
10027,78589,50302,32668,DOM,False
38762,78589,50302,15333,DOM,False
28266,78589,50302,15333,DOM,False
64939,78589,50302,15333,DOM,False
19451,78589,50302,15333,DOM,False
10497,78589,50302,15333,DOM,False
3049,78589,50302,15333,DOM,False
56629,78589,50302,15333,DOM,False
24831,78589,50302,15333,DOM,False
51335,78589,50302,32668,DOM,False
1251,78589,50302,15333,DOM,False
27250,78589,50302,15333,DOM,False
5299,78589,50302,15333,DOM,False
17591,78589,50302,15333,DOM,False
57874,78589,50302,15333,DOM,False
54465,78589,50302,32668,DOM,False
9070,78589,50302,15333,DOM,False
58336,78589,50302,15333,DOM,False
74233,78589,50302,15333,DOM,False
39257,78589,50302,15333,DOM,False
11501,78589,50302,15333,DOM,False
35790,78589,50302,32668,DOM,False
56741,78589,50302,15333,DOM,False
15648,78589,50302,32668,DOM,False
52322,78589,50302,32668,DOM,False
21799,78589,50302,32668,DOM,False
46939,78589,50302,32668,DOM,False
15226,78589,50302,15333,DOM,False
28409,78589,50302,15333,DOM,False
57815,78589,50302,32668,DOM,False
411,78589,50302,15333,DOM,False
62967,78589,50302,32668,DOM,False
80479,78589,50302,15333,DOM,False
67196,78589,50302,15333,DOM,False
19873,78589,50302,15333,DOM,False
49250,78589,50302,15333,DOM,False
52197,78589,50302,15333,DOM,False
58957,76291,50302,32668,DOM,False
9420,78589,50302,15333,DOM,False
9096,76291,50302,32668,DOM,False
42357,78589,50302,15333,DOM,False
12436,78589,50302,15333,DOM,False
76708,76291,50302,32668,DOM,False
32046,78589,50302,32668,DOM,False
62994,78589,50302,32668,DOM,False
13717,78589,50302,15333,DOM,False
6848,78589,50302,15333,DOM,False
49374,78589,50302,32668,DOM,False
35488,76291,50302,32668,DOM,False
4404,78589,50302,15333,DOM,False
42703,78589,50302,15333,DOM,False
62497,76291,50302,32668,DOM,False
68002,78589,50302,15333,DOM,False
43859,78589,50302,15333,DOM,False
76189,78589,50302,15333,DOM,False
56858,78589,50302,15333,DOM,False
18070,78589,50302,15333,DOM,False
2081,78589,50302,15333,DOM,False
2887,78589,50302,15333,DOM,False
78279,78589,50302,15333,DOM,False
4675,78589,50302,15333,DOM,False
79431,78589,50302,15333,DOM,False
12051,78589,50302,15333,DOM,False
9395,78589,50302,15333,DOM,False
66597,78589,50302,15333,DOM,False
60310,78589,50302,15333,DOM,False
30232,78589,50302,15333,DOM,False
23205,78589,50302,15333,DOM,False
77665,78589,50302,15333,DOM,False
47908,76291,50302,32668,DOM,False
66404,76291,50302,32668,DOM,False
59892,76291,50302,32668,DOM,False
41005,76291,50302,32668,DOM,False
40930,76291,50302,32668,DOM,False
15192,76291,50302,32668,DOM,False
6160,76291,50302,32668,DOM,False
6075,76291,50302,32668,DOM,False
17712,76291,50302,32668,DOM,False
27778,76291,50302,32668,DOM,False
44749,76291,50302,32668,DOM,False
32975,78589,50302,15333,DOM,False
61481,78589,50302,15333,DOM,False
9463,78589,50302,15333,DOM,False
38797,78589,50302,15333,DOM,False
77247,78589,50302,15333,DOM,False
78962,78589,50302,15333,DOM,False
65121,78589,50302,15333,DOM,False
71366,78589,50302,15333,DOM,False
71135,78589,50302,15333,DOM,False
73177,78589,50302,15333,DOM,False
17927,76291,50302,32668,DOM,False
46452,78589,50302,32668,DOM,False
30891,78589,50302,32668,DOM,False
29421,78589,50302,32668,DOM,False
45899,78589,50302,32668,DOM,False
7616,78589,50302,15333,DOM,False
79770,76291,50302,32668,DOM,False
3387,78589,50302,15333,DOM,False
37006,78589,50302,32668,DOM,False
56618,76291,50302,32668,DOM,False
23766,76291,50302,32668,DOM,False
9532,78589,50302,15333,DOM,False
20642,78589,50302,15333,DOM,False
2636,78589,50302,15333,DOM,False
79263,78589,50302,15333,DOM,False
59976,78589,50302,15333,DOM,False
15714,78589,50302,15333,DOM,False
30670,78589,50302,15333,DOM,False
31620,78589,50302,15333,DOM,False
54524,78589,50302,32668,DOM,False
18111,76291,50302,32668,DOM,False
75733,76291,50302,32668,DOM,False
55734,76291,50302,32668,DOM,False
23060,76291,50302,32668,DOM,False
59093,78589,50302,32668,DOM,False
55630,78589,50302,15333,DOM,False
37412,76291,50302,32668,DOM,False
62619,76291,50302,32668,DOM,False
2255,76291,50302,32668,DOM,False
17393,78589,50302,15333,DOM,False
31478,78589,50302,15333,DOM,False
58882,78589,50302,32668,DOM,False
45971,78589,50302,15333,DOM,False
24434,76291,50302,32668,DOM,False
2251,78589,50302,15333,DOM,False
38696,76291,50302,32668,DOM,False
51504,78589,50302,32668,DOM,False
70215,78589,50302,32668,DOM,False
55095,78589,50302,32668,DOM,False
35510,78589,50302,15333,DOM,False
79982,76291,50302,32668,DOM,False
59580,76291,50302,32668,DOM,False
6588,78589,50302,32668,DOM,False
14228,76291,50302,32668,DOM,False
75575,78589,50302,15333,DOM,False
45864,78589,50302,15333,DOM,False
40726,76291,50302,32668,DOM,False
16428,76291,50302,32668,DOM,False
20319,76291,50302,32668,DOM,False
58226,76291,50302,32668,DOM,False
50598,78589,50302,15333,DOM,False
32437,78589,50302,32668,DOM,False
28018,78589,50302,15333,DOM,False
57932,76291,50302,32668,DOM,False
22950,78589,50302,32668,DOM,False
60757,76291,50302,32668,DOM,False
74064,78589,50302,15333,DOM,False
47080,78589,50302,32668,DOM,False
50468,78589,50302,15333,DOM,False
40167,78589,50302,15333,DOM,False
8996,78589,50302,32668,DOM,False
45015,78589,50302,15333,DOM,False
42049,78589,50302,32668,DOM,False
71103,76291,50302,32668,DOM,False
28740,78589,50302,15333,DOM,False
64678,78589,50302,15333,DOM,False
78264,78589,50302,15333,DOM,False
34301,78589,50302,15333,DOM,False
55611,78589,50302,15333,DOM,False
51604,76291,50302,32668,DOM,False
31280,78589,50302,15333,DOM,False
52673,78589,50302,15333,DOM,False
60047,78589,50302,15333,DOM,False
41681,78589,50302,15333,DOM,False
9338,78589,50302,15333,DOM,False
79119,78589,50302,15333,DOM,False
6999,78589,50302,15333,DOM,False
5616,78589,50302,15333,DOM,False
13777,78589,50302,32668,DOM,False
34808,78589,50302,15333,DOM,False
37131,78589,50302,15333,DOM,False
67793,78589,50302,15333,DOM,False
29513,78589,50302,15333,DOM,False
71580,78589,50302,15333,DOM,False
10589,78589,50302,32668,DOM,False
36762,76291,50302,32668,DOM,False
62508,78589,50302,15333,DOM,False
12867,76291,50302,32668,DOM,False
50289,76291,50302,32668,DOM,False
54632,76291,50302,32668,DOM,False
65373,76291,50302,32668,DOM,False
40955,76291,50302,32668,DOM,False
69769,76291,50302,32668,DOM,False
45256,78589,50302,15333,DOM,False
21030,76291,50302,32668,DOM,False
68011,78589,50302,15333,DOM,False
20550,76291,50302,32668,DOM,False
49438,76291,50302,15333,DOM,False
29999,76291,50302,15333,DOM,False
78745,76291,50302,15333,DOM,False
37749,76291,50302,32668,DOM,False
29174,78589,50302,32668,DOM,False
63062,78589,50302,32668,DOM,False
43814,78589,50302,32668,DOM,False
33832,78589,50302,32668,DOM,False
19344,78589,50302,32668,DOM,False
74309,78589,50302,32668,DOM,False
77706,78589,50302,32668,DOM,False
43743,78589,50302,32668,DOM,False
47162,78589,50302,32668,DOM,False
11965,78589,50302,32668,DOM,False
4751,78589,50302,32668,DOM,False
14937,78589,50302,32668,DOM,False
19668,78589,50302,32668,DOM,False
53391,78589,50302,32668,DOM,False
46072,76291,50302,32668,DOM,False
65928,76291,50302,15333,DOM,False
5018,78589,50302,32668,DOM,False
22186,78589,50302,32668,DOM,False
79396,78589,50302,32668,DOM,False
40054,78589,50302,32668,DOM,False
69781,78589,50302,32668,DOM,False
18129,78589,50302,32668,DOM,False
35538,78589,50302,32668,DOM,False
77939,78589,50302,32668,DOM,False
12263,78589,50302,32668,DOM,False
32007,78589,50302,32668,DOM,False
69533,78589,50302,32668,DOM,False
63104,78589,50302,15333,DOM,False
6121,76291,50302,32668,DOM,False
64156,78589,50302,15333,DOM,False
11122,76291,50302,32668,DOM,False
44733,78589,50302,15333,DOM,False
41650,78589,50302,15333,DOM,False
57705,78589,50302,15333,DOM,False
55952,78589,50302,15333,DOM,False
4364,78589,50302,15333,DOM,False
13304,78589,50302,15333,DOM,False
1277,51430,39711,3163,DOM,False
58531,51430,39711,3163,DOM,False
21601,51430,39711,12305,DOM,False
15762,51430,39711,3163,DOM,False
21517,51430,39711,3163,DOM,False
2171,51430,39711,3163,DOM,False
20992,51430,39711,3163,DOM,False
38889,51430,39711,3163,DOM,False
76270,51430,39711,3163,DOM,False
53494,51430,39711,12305,DOM,False
26275,51430,39711,3163,DOM,False
39167,63915,39711,12305,DOM,False
19449,26449,39711,3163,DI,False
24149,51430,39711,3163,DOM,False
43622,63915,39711,12305,DOM,False
53122,63915,39711,12305,DOM,False
32287,63915,39711,12305,DOM,False
49443,63915,39711,12305,DOM,False
52998,63915,39711,12305,DOM,False
7147,51430,39711,3163,DOM,False
22627,51430,39711,12305,DOM,False
58995,12987,39711,12305,DOM,False
10319,12987,39711,12305,DOM,False
78715,51430,39711,3163,DOM,False
36359,26449,39711,12305,DI,False
39940,63915,39711,12305,DOM,False
23915,63915,39711,12305,DOM,False
60806,20680,39711,12305,DOM,False
51215,20680,39711,12305,DOM,False
42843,26449,39711,12305,DI,False
51334,20680,39711,12305,DOM,False
25972,51430,39711,3163,DOM,False
6883,51430,39711,3163,DOM,False
48062,51430,39711,12305,DOM,False
76145,19869,39711,12305,DI,False
27158,51430,39711,3163,DOM,False
16623,20680,39711,12305,DOM,False
74972,51430,39711,12305,DOM,False
24892,20680,39711,12305,DOM,False
32002,26449,39711,12305,DI,False
71422,51430,39711,12305,DOM,False
28717,46672,39711,12305,DI,False
50457,51430,39711,12305,DOM,False
39538,51430,39711,3163,DOM,False
59875,51430,39711,3163,DOM,False
18836,51430,39711,12305,DOM,False
39216,46672,39711,12305,DI,False
20895,12987,39711,12305,DOM,False
14554,51430,39711,12305,DOM,False
52521,20680,39711,3163,DOM,False
41801,12987,39711,3163,DOM,False
9173,20680,39711,12305,DOM,False
10434,20680,39711,12305,DOM,False
45366,20680,39711,3163,DOM,False
3200,20680,39711,3163,DOM,False
69337,20680,39711,3163,DOM,False
33381,20680,39711,3163,DOM,False
59223,51430,39711,12305,DOM,False
27119,51430,39711,12305,DOM,False
48345,20680,39711,3163,DOM,False
43612,26449,39711,12305,DI,False
18232,20680,39711,12305,DOM,False
51702,20680,39711,12305,DOM,False
9618,51430,39711,3163,DOM,False
35657,20680,39711,12305,DOM,False
65945,20680,39711,12305,DOM,False
24437,20680,39711,12305,DOM,False
5766,20680,39711,12305,DOM,False
71775,26449,39711,12305,DI,False
56821,49744,39711,12305,DI,False
63267,20680,39711,12305,DOM,False
69772,49744,39711,12305,DI,False
25950,51430,39711,3163,DOM,False
77670,26449,39711,3163,DI,False
24923,19869,39711,3163,DI,False
68382,63915,39711,12305,DOM,False
28615,51430,39711,3163,DOM,False
50807,51430,39711,12305,DOM,False
212,14733,39711,12305,DI,False
5258,51430,39711,12305,DOM,False
22940,14733,39711,12305,DI,False
45597,51430,39711,3163,DOM,False
65754,51430,39711,12305,DOM,False
58152,20680,39711,12305,DOM,False
35125,26449,39711,3163,DI,False
8767,51430,39711,12305,DOM,False
18489,26449,39711,3163,DI,False
69051,28111,39711,12305,DOM,False
1884,28111,39711,12305,DOM,False
18051,46672,39711,12305,DI,False
51635,46672,39711,12305,DI,False
60756,51430,39711,12305,DOM,False
6496,51430,39711,3163,DOM,False
49715,51430,39711,3163,DOM,False
43140,46672,39711,12305,DI,False
38399,46672,39711,12305,DI,False
3022,46672,39711,12305,DI,False
70256,28111,39711,12305,DOM,False
63043,28111,39711,12305,DOM,False
17012,26449,39711,12305,DI,False
12450,46672,39711,12305,DI,False
49552,12987,39711,12305,DOM,False
56560,26449,39711,3163,DI,False
61508,51430,39711,3163,DOM,False
23222,63915,39711,12305,DOM,False
59900,20680,39711,12305,DOM,False
22291,51430,39711,12305,DOM,False
22948,51430,39711,12305,DOM,False
8912,14733,39711,12305,DI,False
50888,46672,39711,12305,DI,False
64012,14733,39711,12305,DI,False
18419,14733,39711,12305,DI,False
8962,14733,39711,12305,DI,False
64089,14733,39711,12305,DI,False
40061,63915,39711,12305,DOM,False
32758,12987,39711,12305,DOM,False
242,14733,39711,12305,DI,False
3421,14733,39711,12305,DI,False
68626,51430,39711,12305,DOM,False
71824,14733,39711,12305,DI,False
72183,75905,39711,12305,DI,False
24823,75905,39711,12305,DI,False
72708,60488,39711,12305,DOM,False
44871,75905,39711,3163,DI,False
23091,75905,39711,3163,DI,False
12392,75905,39711,12305,DI,False
20250,60488,39711,3163,DOM,False
34765,63915,39711,12305,DOM,False
13498,20680,39711,12305,DOM,False
79510,20680,39711,12305,DOM,False
5164,51430,39711,3163,DOM,False
19890,63915,39711,12305,DOM,False
70843,20680,39711,3163,DOM,False
10001,20680,39711,3163,DOM,False
55221,20680,39711,3163,DOM,False
50285,20680,39711,3163,DOM,False
20018,51430,39711,12305,DOM,False
38733,51430,39711,12305,DOM,False
2382,51430,39711,3163,DOM,False
32256,20680,39711,3163,DOM,False
36416,14733,39711,12305,DI,False
33584,63915,39711,12305,DOM,False
42919,63915,39711,12305,DOM,False
67542,51430,39711,12305,DOM,False
33924,51430,39711,3163,DOM,False
70011,51430,39711,3163,DOM,False
39964,51430,39711,3163,DOM,False
50853,51430,39711,12305,DOM,False
42101,20680,39711,3163,DOM,False
11114,51430,39711,12305,DOM,False
75012,51430,39711,3163,DOM,False
79231,51430,39711,3163,DOM,False
78272,51430,39711,3163,DOM,False
64880,51430,39711,12305,DOM,False
46737,20680,39711,3163,DOM,False
19575,51430,39711,3163,DOM,False
31004,12987,39711,12305,DOM,False
5488,12987,39711,12305,DOM,False
8148,51430,39711,12305,DOM,False
32384,14733,39711,12305,DI,False
59522,51430,39711,12305,DOM,False
72432,51430,39711,12305,DOM,False
69034,41024,39711,12305,DOM,False
47298,70986,39711,12305,DOM,False
63384,70986,39711,12305,DOM,False
21268,60488,39711,3163,DOM,False
42492,51430,39711,3163,DOM,False
17741,14733,39711,12305,DI,False
31436,51430,39711,3163,DOM,False
76246,51430,39711,12305,DOM,False
32882,20680,39711,3163,DOM,False
58665,51430,39711,3163,DOM,False
57194,79775,39711,12305,DOM,False
5514,78950,39711,12305,DI,False
78026,78950,39711,12305,DI,False
7174,78950,39711,12305,DI,False
22267,78950,39711,12305,DI,False
11374,78950,39711,12305,DI,False
74117,75905,39711,12305,DI,False
70538,60488,39711,3163,DOM,False
24280,75905,39711,3163,DI,False
59851,79337,39711,12305,DOM,False
42772,70986,39711,12305,DOM,False
19582,78950,39711,12305,DI,False
75671,78950,39711,12305,DI,False
74849,78950,39711,12305,DI,False
49542,78950,39711,12305,DI,False
60173,70986,39711,12305,DOM,False
48115,70986,39711,12305,DOM,False
31403,70986,39711,12305,DOM,False
21893,79775,39711,12305,DOM,False
18007,70910,39711,12305,DOM,False
12990,70910,39711,12305,DOM,False
14454,60488,39711,12305,DOM,False
50291,75905,39711,3163,DI,False
28194,78950,39711,12305,DI,False
67233,78950,39711,12305,DI,False
11421,15949,39711,12305,DOM,False
53054,15949,39711,12305,DOM,False
10713,75905,39711,12305,DI,False
11149,60488,39711,3163,DOM,False
21140,60488,39711,12305,DOM,False
46798,78950,39711,12305,DI,False
73535,78950,39711,12305,DI,False
15650,75905,39711,3163,DI,False
71242,64834,39711,3163,DOM,False
36342,78950,39711,12305,DI,False
31399,78950,39711,12305,DI,False
19899,41024,39711,12305,DOM,False
21177,41024,39711,12305,DOM,False
73119,78950,39711,12305,DI,False
7631,78950,39711,12305,DI,False
76707,75905,39711,3163,DI,False
20869,75905,39711,12305,DI,False
6811,46615,39711,12305,DI,False
20380,15949,39711,12305,DOM,False
37182,15949,39711,12305,DOM,False
50875,15949,39711,12305,DOM,False
54452,15949,39711,12305,DOM,False
27786,78950,39711,12305,DI,False
68579,78950,39711,12305,DI,False
71928,26449,39711,3163,DI,False
75986,14733,39711,12305,DI,False
79888,46672,39711,12305,DI,False
7941,63915,39711,12305,DOM,False
47028,14733,39711,12305,DI,False
35627,14733,39711,12305,DI,False
17198,51430,39711,12305,DOM,False
75624,14733,39711,12305,DI,False
34858,14733,39711,12305,DI,False
72387,14733,39711,12305,DI,False
52495,26449,39711,3163,DI,False
63298,14733,39711,12305,DI,False
58521,12987,39711,12305,DOM,False
29039,20680,39711,12305,DOM,False
31824,26449,39711,3163,DI,False
21749,26449,39711,3163,DI,False
49561,14733,39711,12305,DI,False
9675,46672,39711,12305,DI,False
15415,14733,39711,12305,DI,False
17151,14733,39711,12305,DI,False
47645,26449,39711,3163,DI,False
5981,51430,39711,3163,DOM,False
17981,51430,39711,12305,DOM,False
62377,51430,39711,12305,DOM,False
60973,62057,39711,12305,DOM,False
60547,14733,39711,12305,DI,False
60670,14733,39711,12305,DI,False
9426,51430,39711,12305,DOM,False
47499,63915,39711,12305,DOM,False
77795,51430,39711,12305,DOM,False
54591,20680,39711,3163,DOM,False
77975,63915,39711,12305,DOM,False
22772,14733,39711,12305,DI,False
20641,51430,39711,3163,DOM,False
63546,51430,39711,12305,DOM,False
1004,14733,39711,12305,DI,False
40523,14733,39711,12305,DI,False
21236,14733,39711,12305,DI,False
58179,51430,39711,12305,DOM,False
32752,14733,39711,12305,DI,False
4396,14733,39711,12305,DI,False
63805,26449,39711,3163,DI,False
42002,51430,39711,12305,DOM,False
60365,14733,39711,12305,DI,False
17929,12987,39711,12305,DOM,False
50823,51430,39711,12305,DOM,False
22692,51430,39711,12305,DOM,False
17344,26449,39711,3163,DI,False
40093,15749,39711,12305,DI,False
80334,44454,39711,12305,DOM,False
59401,20838,39711,3163,DOM,False
52449,44454,39711,12305,DOM,False
63389,44454,39711,12305,DOM,False
12836,20838,39711,12305,DOM,False
28800,75905,39711,3163,DI,False
58075,41024,39711,12305,DOM,False
55124,75905,39711,12305,DI,False
80402,75905,39711,12305,DI,False
14047,75905,39711,12305,DI,False
64317,64834,39711,3163,DOM,False
24248,70986,39711,12305,DOM,False
12013,70986,39711,12305,DOM,False
47232,70986,39711,12305,DOM,False
6871,70986,39711,12305,DOM,False
42577,70986,39711,12305,DOM,False
15732,70986,39711,12305,DOM,False
30173,70986,39711,12305,DOM,False
54637,70986,39711,12305,DOM,False
41122,70986,39711,12305,DOM,False
23040,70986,39711,12305,DOM,False
26128,64834,39711,3163,DOM,False
48646,70986,39711,12305,DOM,False
7693,70986,39711,12305,DOM,False
3565,70986,39711,12305,DOM,False
22689,41024,39711,12305,DOM,False
68414,70986,39711,12305,DOM,False
62828,64834,39711,3163,DOM,False
32365,15949,39711,3163,DOM,False
25727,70986,39711,12305,DOM,False
5308,15949,39711,3163,DOM,False
70793,60488,39711,3163,DOM,False
35534,64834,39711,3163,DOM,False
4885,70986,39711,12305,DOM,False
69612,41024,39711,12305,DOM,False
27900,41024,39711,12305,DOM,False
13678,41024,39711,12305,DOM,False
64511,70986,39711,12305,DOM,False
27616,75905,39711,12305,DI,False
15070,75905,39711,3163,DI,False
65205,75905,39711,3163,DI,False
2997,75905,39711,3163,DI,False
64384,75905,39711,12305,DI,False
41208,58576,39711,3163,DOM,False
60772,70986,39711,12305,DOM,False
56752,75905,39711,12305,DI,False
50518,60488,39711,3163,DOM,False
36835,60488,39711,3163,DOM,False
24209,75905,39711,3163,DI,False
57234,70910,39711,3163,DOM,False
62315,60488,39711,3163,DOM,False
62257,70910,39711,3163,DOM,False
23186,75905,39711,3163,DI,False
33898,70986,39711,12305,DOM,False
78398,78950,39711,12305,DI,False
40748,75905,39711,12305,DI,False
24465,75905,39711,3163,DI,False
16012,75905,39711,3163,DI,False
14481,60488,39711,3163,DOM,False
59671,75905,39711,3163,DI,False
17447,78950,39711,12305,DI,False
23364,46615,39711,12305,DI,False
72227,70910,39711,3163,DOM,False
76721,70910,39711,3163,DOM,False
52198,70910,39711,3163,DOM,False
2950,70910,39711,12305,DOM,False
60926,70910,39711,3163,DOM,False
43091,70910,39711,3163,DOM,False
37851,64834,39711,3163,DOM,False
80320,64834,39711,3163,DOM,False
45152,49476,39711,3163,DOM,False
41966,49476,39711,12305,DOM,False
33278,64834,39711,3163,DOM,False
20685,70910,39711,3163,DOM,False
38426,70910,39711,3163,DOM,False
25359,75905,39711,3163,DI,False
64577,49476,39711,3163,DOM,False
30498,64834,39711,3163,DOM,False
29142,49476,39711,12305,DOM,False
10247,75905,39711,3163,DI,False
55761,75905,39711,3163,DI,False
70531,75905,39711,12305,DI,False
54975,75905,39711,3163,DI,False
8722,60488,39711,3163,DOM,False
47193,49476,39711,3163,DOM,False
26615,75905,39711,12305,DI,False
25185,75905,39711,3163,DI,False
21617,75905,39711,3163,DI,False
58086,75905,39711,3163,DI,False
26245,75905,39711,3163,DI,False
2589,75905,39711,3163,DI,False
5211,75905,39711,12305,DI,False
42494,75905,39711,12305,DI,False
29662,33600,39711,3163,DOM,False
23692,33600,39711,12305,DOM,False
1089,20838,39711,12305,DOM,False
68218,67847,39711,12305,DOM,False
61297,67847,39711,12305,DOM,False
73543,33600,39711,3163,DOM,False
67619,67847,39711,12305,DOM,False
14134,67847,39711,12305,DOM,False
15448,67847,39711,12305,DOM,False
52966,67847,39711,12305,DOM,False
26073,67847,39711,12305,DOM,False
20348,67847,39711,12305,DOM,False
27423,67847,39711,12305,DOM,False
50635,67847,39711,3163,DOM,False
26368,67847,39711,3163,DOM,False
76587,20838,39711,3163,DOM,False
70431,58576,39711,12305,DOM,False
55405,58576,39711,3163,DOM,False
76599,58576,39711,12305,DOM,False
5645,67847,39711,12305,DOM,False
29600,58576,39711,3163,DOM,False
19496,58576,39711,12305,DOM,False
72145,58576,39711,12305,DOM,False
42021,58576,39711,3163,DOM,False
10344,58576,39711,12305,DOM,False
35160,67847,39711,3163,DOM,False
63520,67847,39711,3163,DOM,False
74298,58576,39711,12305,DOM,False
29793,20838,39711,3163,DOM,False
15569,33600,39711,3163,DOM,False
67239,58576,39711,12305,DOM,False
67041,67847,39711,12305,DOM,False
63200,58576,39711,12305,DOM,False
28787,58576,39711,12305,DOM,False
13104,20838,39711,3163,DOM,False
50811,20838,39711,3163,DOM,False
76161,58576,39711,12305,DOM,False
30013,67847,39711,12305,DOM,False
54087,58576,39711,12305,DOM,False
12571,58576,39711,12305,DOM,False
30975,58576,39711,12305,DOM,False
18366,67847,39711,12305,DOM,False
15212,67847,39711,12305,DOM,False
39263,15749,39711,3163,DI,False
69589,58576,39711,12305,DOM,False
36552,44454,39711,12305,DOM,False
